gn:id,wof:id
3517961,101995743
5580497,85929133
3386731,101985389
5580868,85929135
3517960,101995745
3398206,101985395
3447529,101977199
3457734,101960327
3517957,101995747
6316450,101963199
6317665,101962159
6318460,101963209
6318460,101963211
5364549,85928477
6318816,101963221
3470919,101962163
5580947,85929137
7261058,85926593
3465145,101962167
3451632,101963231
3456946,101963235
3456630,101962171
3390429,101985409
6317538,101962175
6317143,101963239
6318023,101962177
3446708,101963247
3467368,101963249
6317156,101963255
5330040,85926037
5365976,85928483
5417454,85929563
5576706,85929567
5581845,85929141
5414856,85929571
5417805,85929995
5411432,85929575
5441001,85930507
5366531,85926597
5328486,85928653
3460173,101962181
5329408,85928657
5327158,85926671
5576690,85929029
3445037,101984363
5416080,85929999
5337958,85926041
3445904,101962185
3456138,101965057
5383841,85926719
3394768,101981603
5569797,85926723
5583250,85929667
6318710,101961061
5422587,85930069
5417543,85930511
3517955,101995751
3517952,101995753
5435163,85930517
3800518,101995759
5429156,85930523
8437652,101977219
6317459,101961065
5398466,85927867
6316303,101962187
6316867,101962189
3465342,101961067
3465960,101961069
6316802,101961071
6316983,101961073
3452712,101961075
6316449,101961077
5419881,85930073
5346342,85926727
6318960,101984369
5416541,85929851
3469661,101967267
5383413,85927661
3461468,101971519
3470923,101971525
6317779,101959261
3461233,101958185
5354192,85926949
6318839,101964153
3446384,101976287
3464363,101962191
6316627,101962193
6316602,101962195
7315200,85928165
5570159,85926179
3454995,101981613
3514663,101991115
5563603,85926183
5580859,85930177
4018404,101993065
5570797,85926187
3458575,101965063
3800523,101995763
3801409,101995765
3463505,101971537
3456137,101961079
5391678,85926191
6318469,101961083
8440902,101971551
3466261,101960329
8437598,101971555
3984078,101994119
3467067,101971567
3457094,101968207
3980135,101994123
3401910,101987327
3391925,101987331
5559560,85926675
3462306,101977243
3402960,101977247
3390484,101977249
3404323,101977251
3406461,101987345
5343703,85927571
5402469,85927173
5413519,85930265
5574406,85930269
5576859,85929033
3465624,101966163
3452827,101973419
5401133,85927177
5424709,85930181
5567423,85927739
7315205,85927181
5349949,85927577
3468904,101960339
5373997,85927583
4018403,101993073
5566489,85928545
5567649,85928549
5568071,85928555
3464335,101965099
5550409,85928777
3407742,101986295
5414233,85928781
3395928,101975353
5583139,85928785
3455300,101988293
3455290,101988299
3401134,101979223
3388560,101983197
3449882,101988303
5372445,85927297
3469004,101971571
8261485,101958187
8437629,101971577
3406324,101974339
8508105,101983213
6317934,101983217
3389450,101983219
5354157,85927937
6317108,101960345
5578281,85929375
6318492,101960347
6318973,101960349
5577084,85929379
3470073,101960351
6318562,101960353
3470453,101960355
3459126,101960357
6316629,101960359
6316728,101960363
6316778,101960365
3456826,101960367
6316936,101960369
6317161,101960371
5431710,85929385
6317935,101960373
6318875,101960375
3446880,101960377
5416113,85929389
3448651,101960381
3401249,101985469
6316850,101960383
6317365,101960385
6317550,101960387
3395672,101985477
6318548,101960389
6318576,101960391
6318739,101960393
3395672,101985481
5423092,85929395
3401272,101985495
3386774,101986323
3396430,101986331
3388740,101985503
3398116,101986337
3399041,101986347
3391112,101986349
5396565,85927943
5415035,85929855
5366582,85927947
5367523,85927951
3466933,101960395
6318976,101960399
5374669,85927957
3471679,101960405
3472247,101960407
5429522,85929859
3457821,101960411
5375426,85927963
6318972,101960413
6316441,101960417
5579453,85929863
6318569,101960421
5583173,85929873
5377380,85927967
8437575,101985511
8437569,101985513
8437551,101985515
3396829,101985517
8431574,101985521
3397791,101985527
3397510,101985529
3390437,101986363
3385514,101985535
3465880,101959265
3385141,101985539
6318942,101959267
3466402,101959271
3447997,101959273
6318253,101959277
6318477,101959279
6318798,101959283
6316724,101959285
6318666,101959287
6317484,101959289
6317714,101959291
3464255,101959293
6318801,101959301
3447865,101959303
6316445,101959305
3389315,101985565
6318648,101959315
6316537,101959319
3394496,101986379
6318648,101959321
3406400,101985589
3387614,101985591
3401521,101986395
3390728,101986397
3389010,101983243
8505007,101983245
8508108,101983247
6317750,101961085
6317754,101961089
3464724,101961091
6317749,101961093
6318337,101961095
3453491,101961097
5379464,85927975
3453315,101961101
3467515,101961103
6317788,101961105
6318729,101961107
3388526,101986457
3386617,101986469
3404824,101986471
3389815,101986473
3403531,101986477
3391516,101986483
3466323,101977273
5567400,85927465
3467817,101964155
3450516,101972509
3448483,101964157
3449666,101972537
5371858,85928169
3447515,101972555
8437639,101972557
3451047,101964165
3459253,101972571
8437635,101972573
3393789,101972589
3456060,101964179
8440177,101972591
5568291,85927469
6318841,101964189
3456066,101972603
3447119,101972605
5572615,85927475
3446195,101972621
3456017,101972633
3448276,101972635
3472738,101961109
3460544,101972639
3472329,101961111
3449178,101972641
3452787,101961113
3470716,101972643
3459352,101961115
8063716,101972647
3458146,101977293
3452785,101961119
3447514,101977297
3452801,101961121
3467564,101972653
3459970,101972657
3386335,101977303
3387711,101977305
6318513,101961123
3395150,101977307
3473215,101972663
3456226,101961125
3453862,101972665
3400633,101977311
3454401,101990257
3386335,101977315
5564730,85927479
3466055,101960423
6316654,101960425
3453311,101977331
3446263,101977333
5566452,85927065
5563813,85927069
6317185,101977365
3400751,101977391
3388104,101977393
3449338,101977399
3454492,101977401
5560823,85927073
5558704,85927079
5561173,85927083
3467858,101972687
5560929,85927085
6318129,101961127
6318642,101961129
6317869,101961131
6316780,101961137
6317000,101961139
3450917,101959323
5381429,85927091
5563047,85927093
3386094,101977419
5385082,85926197
8437342,101990301
3469172,101990303
6317877,101959327
3455223,101958189
3467512,101959337
3463916,101959339
3467753,101990323
6318956,101959341
6318139,101959347
6316457,101959349
3464422,101964191
3445947,101959355
3464422,101964193
3451357,101958191
6317222,101959367
5406414,85927097
5566536,85927099
6690773,85928487
3460743,101977427
3402519,101977437
3453190,101972711
3399294,101977439
3453191,101977441
3468196,101977445
3470941,101972719
3465754,101977447
3464269,101977449
3446955,101977451
3467870,101977453
3453187,101977455
5354104,85928495
3457178,101977471
3451801,101977473
3390584,101977477
3391245,101977481
3406164,101977485
3461311,101965105
8437545,101980227
5560747,85927489
3456827,101965109
3459221,101990343
3398557,101985699
3456975,101990345
3394169,101985701
3457060,101990347
3389272,101985713
3397513,101985715
3402860,101985729
3467550,101959369
5420923,85930075
3453733,101959375
6318723,101959377
5398521,85927873
5400890,85927877
3972509,101992251
3388116,101977503
5362776,85927881
3995398,101992253
3445421,101983259
3995490,101992255
3995533,101992259
6316343,101961141
3471551,101961149
3472442,101961151
3446680,101961155
3450872,101961157
3466614,101972801
3447189,101972813
3460044,101972815
8440176,101972849
3464314,101972863
5441492,85929143
5414515,85929145
5418538,85929149
5431540,85929151
5437349,85929153
3458662,101965125
3398147,101986507
3995943,101992261
3996008,101992263
4020664,101992265
3996332,101992267
3471356,101990425
3456576,101990441
3449520,101958193
3403969,101977523
3404823,101977525
3386963,101983261
3403449,101977527
3456248,101961159
3389162,101983263
3386031,101977531
6318813,101960427
3391359,101983273
3470684,101960429
6318933,101960431
6318934,101960435
3389165,101983281
3452226,101960437
3463957,101960439
3465927,101964197
6318380,101960441
3448854,101958195
3446056,101964205
3470765,101977537
3397943,101977547
3397943,101977549
3985570,101992271
4003739,101992277
3445432,101980301
3447438,101980303
5411358,85930091
4003804,101992279
6316372,101965133
3470685,101969141
4004024,101992283
5366524,85927885
5574199,85929155
5580598,85929157
5368676,85927891
5577851,85929159
5580680,85929163
3446053,101960449
5336101,85927499
3454996,101960455
6317168,101960457
6317763,101960459
3461707,101960461
3461139,101960463
4018579,101993075
3517943,101995769
8199578,101993077
5443886,85930095
7615492,101984381
3994544,101993081
7615626,101984383
3395138,101984385
3985006,101993087
3797740,101993093
3517938,101995771
5574991,85929877
3455953,101977573
3469902,101977577
3470396,101977579
5578446,85929883
3402769,101985761
3448519,101969143
3459757,101972867
3394006,101983303
3472774,101983309
3398366,101972885
3466808,101972887
3466808,101972891
3451907,101972893
3447048,101972897
8508107,101983325
3405317,101986527
5386164,85927985
3394524,101980311
3451158,101959379
3403495,101987353
3386184,101987359
3396008,101987371
6317065,101959385
6316368,101959387
6318794,101959391
3395207,101987381
3403201,101987383
3466896,101972949
5576909,85929037
4014875,101993095
4003771,101993097
3518293,101991117
3517937,101995773
5427771,85929889
3450288,101969149
3386351,101969155
3391976,101969167
5441384,85930099
3397740,101969169
3459208,101990455
3472724,101990467
3392508,101977597
3391633,101977601
3457688,101990483
3403317,101977603
3394834,101977609
3401208,101977611
3471212,101990495
3448050,101990497
3448693,101990499
3467940,101961163
3517936,101995775
3466119,101961165
3457455,101958199
8473203,101982621
5324105,85926731
3517935,101995777
3462371,101962199
3517934,101995779
3393970,101982631
5402388,85926737
3517859,101995781
3517812,101995783
3406220,101982641
3517811,101995787
3407156,101982651
3800969,101995791
6318678,101967275
3469416,101960465
6317167,101960467
6317194,101960471
6317829,101967285
6318258,101960473
3456141,101960475
3457487,101967293
3448153,101960477
3456586,101960479
3455298,101967301
5388735,85927989
3466349,101967305
3472791,101967311
6318855,101967315
8473235,101982655
3478369,101967323
5371732,85927895
3461922,101967325
3994607,101992289
5372576,85927899
6318309,101967331
6318574,101967335
4005857,101992291
6317059,101967339
5433784,85929167
5415980,85929169
3397831,101983351
3399456,101972977
3396252,101986531
3472138,101962201
6317286,101962203
3455362,101962205
6316870,101962209
6317647,101962211
5340687,85925315
6317235,101962219
8463114,101962223
6317283,101962225
5393154,85925329
3467343,101960483
3465230,101960495
3455747,101960499
3456136,101960501
6318598,101960507
3453794,101960509
3464009,101960511
5385487,85926743
8437740,101984411
3453540,101961167
3407834,101977615
3401512,101977619
3517803,101995793
3470177,101961169
6317694,101961173
3388990,101977635
6316594,101961175
3396915,101977637
5331836,85925501
5393545,85927675
3392889,101977647
3401526,101977651
5322284,85927683
5323566,85925507
3403260,101987399
3394821,101977675
3455445,101977691
3396311,101977693
8437739,101984415
3480695,101984431
5360382,85925521
5416401,85929897
5323401,85925309
5336487,85925535
5345098,85925525
5359959,85925555
5435388,85929171
3463555,101967353
6317958,101967357
3472492,101980345
6318464,101967365
3446355,101980347
6316459,101967369
3463040,101967371
3399486,101987439
3389573,101983353
3386507,101983359
3981352,101992295
5408982,85925325
3981469,101992297
3406302,101985819
7261648,85925551
3984571,101992299
3517647,101992305
5582779,85929673
3472446,101966169
3450950,101963263
3448818,101963267
3394185,101977697
3396311,101977699
3407642,101977705
3393259,101977707
5574704,85928999
3400715,101977725
3407076,101977727
5572898,85927747
5578877,85930531
5432990,85930537
5433806,85929581
3407314,101986539
3394248,101986559
3400819,101986565
3391545,101986567
3404258,101986577
3406169,101986591
3407746,101986595
3449185,101989171
3387507,101986607
8472762,101989185
7619338,101989189
3480672,101984451
3471500,101984453
3480668,101984455
3464838,101984459
3407359,101989223
3445235,101984473
3480660,101984475
5373452,85927187
8437884,101984485
3446442,101984489
6317643,101961177
3385946,101984495
5335403,85927199
3450843,101962229
3450358,101967375
3454085,101967379
6316684,101958007
3471946,101962235
3465898,101958009
3988648,101993099
6316582,101967387
3460963,101962241
4024199,101993107
3460522,101962243
3985878,101993109
6318542,101958011
3985307,101993111
3456356,101962245
3472218,101958015
3461316,101958013
3469128,101958023
3472810,101958025
5353181,85925559
3456675,101958029
3446495,101958027
3462569,101958031
3453766,101958035
3456111,101958041
3446511,101958037
3466108,101958043
6318748,101958047
3451833,101958045
3453245,101958051
3453665,101958059
3462087,101958061
6316631,101958065
3451242,101958067
6317226,101958069
3470750,101958017
5338800,85925531
3457561,101958077
3449342,101958079
6318431,101968213
3471299,101968219
3446546,101968223
3449711,101958083
6316793,101958087
3451330,101958089
5340674,85928667
3468879,101958095
5365823,85926045
5400996,85926049
3462535,101958085
5372153,85926055
3461399,101958099
5365660,85926059
3454048,101958101
5564488,85926955
3453385,101971583
3455602,101971587
5564701,85926959
3452933,101971589
5565657,85926963
3392237,101983373
3448906,101958105
3395562,101983375
3472030,101958107
5359712,85926967
5566198,85926973
5572928,85927751
3395631,101982689
7261579,85926977
3452835,101958115
5340160,85926063
6318713,101958117
5330118,85926067
3467524,101958119
8507959,101982731
3459141,101971617
3397421,101982741
8440789,101971623
3454129,101983397
3469801,101971627
3397971,101982751
3472316,101971639
5581213,85929231
5372626,85925517
3451147,101958123
3461370,101958125
3459094,101958103
6318912,101958131
3462956,101959001
8437680,101984505
6318812,101958091
5354546,85925539
6316792,101959005
3480625,101984531
8437702,101984539
3396804,101984543
3403944,101984545
3454669,101958141
3454228,101983429
3390410,101984551
3386168,101984555
3386730,101969211
8440911,101971649
3452494,101969213
3411909,101989229
3400567,101969219
3402260,101989237
3452080,101971663
3462652,101971669
3662875,101969227
3401216,101971673
3447909,101959009
3450743,101958145
3395274,101971689
6316770,101959013
6317908,101958149
6318644,101963271
3455407,101971705
3471922,101989267
6316515,101963285
3472865,101963287
3448597,101959395
6318062,101963289
3452141,101958063
8437653,101971707
3460975,101971709
7588611,101989281
3446904,101959399
6318563,101959401
6317236,101963001
3450177,101959403
3466410,101959405
3445644,101962009
6317440,101959411
6318831,101959413
3459156,101959415
6317938,101984603
6318695,101963003
6318137,101959031
6318207,101959025
3464527,101959045
3460982,101962015
3409142,101976037
5415306,85928795
3398894,101984005
3517802,101995795
3453535,101958001
5345031,85925569
5344702,85925573
3405257,101985025
3393343,101985027
3394083,101985033
3404714,101985037
3410490,101985055
3396571,101984037
3386595,101984057
3826911,101993185
3448632,101958005
6316939,101968019
6317511,101968017
3385440,101973019
3389871,101973023
3388132,101973021
3533404,101993217
3468942,101973025
3388117,101984055
5577008,85929043
3521073,101993219
5577153,85929049
5577217,85929053
5569157,85928565
5420323,85929059
5570522,85928569
5577287,85929063
5577350,85929067
5580659,85930273
5571232,85928575
3465107,101960021
3407506,101987479
3394099,101987483
3401775,101987493
3464274,101960025
3401803,101987499
6318167,101960043
3470868,101960079
6316883,101960067
3448671,101981027
5330008,85925301
6317855,101960099
3451017,101960103
8431624,101981035
3517646,101992307
3461857,101958109
6317052,101962247
6316382,101962249
6317799,101962253
6317243,101962255
3469391,101960029
3388306,101987035
5429753,85930427
6318057,101959419
3457232,101968035
3448666,101959467
3450920,101963297
6318140,101959471
6317012,101962257
6317883,101959473
3409987,101984637
6318559,101962259
3451280,101959475
6317481,101959477
6316373,101960513
3470373,101959481
3457104,101966021
6317174,101959483
7315199,85926687
6316966,101959487
3462282,101959489
6316656,101959493
5329272,85926691
6318687,101959499
6317960,101959503
3517527,101992325
3470173,101959507
3517526,101992327
6318587,101959513
6317096,101960515
3468403,101960517
6316617,101983479
6317509,101983481
3467467,101960519
5425180,85930431
3455408,101971059
3452761,101963323
3455051,101963325
5375439,85927587
3456888,101963327
5572570,85926757
3460539,101958049
3446593,101990023
3446656,101968229
3465216,101990029
3448157,101959517
6318777,101959519
6317334,101963353
3470877,101963359
3454244,101959521
3518226,101995647
3801421,101995649
5417975,85930185
5570621,85927755
3449195,101969021
3464059,101969023
3448233,101969033
3445784,101976063
3389769,101986037
3391662,101986043
5401408,85926377
3403217,101984087
3458367,101958097
3405553,101984127
3518136,101995655
3467411,101975075
3470686,101975083
3461336,101963409
3448845,101965147
3460490,101963417
6318054,101963425
3394676,101986075
3402656,101986085
7261625,85926395
3453478,101963431
3472187,101972027
3454213,101958155
3460845,101958121
5354655,85926399
3472608,101958169
5388843,85927993
5372583,85927999
3471039,101958161
3445791,101972077
3452925,101960525
6316668,101960537
6316776,101960539
3472094,101960545
3446977,101960547
3457824,101960553
3456530,101969053
3450162,101960561
5350605,85927785
3452321,101969061
3450496,101960081
3395769,101973027
8437315,101973439
3460740,101958159
3472500,101973449
3465433,101979253
5339108,85927397
3405072,101977745
3405072,101977747
6318781,101977753
3389514,101979269
8477229,101979271
3460674,101958137
3460197,101964229
3518128,101995667
5427706,85930541
3518125,101995669
5444723,85930549
3466876,101988309
6318078,101988311
3518116,101995675
3445501,101969065
3518021,101995681
3518132,101995661
3518018,101995683
3448819,101988337
3518013,101995685
3517994,101995693
3471420,101988353
3460741,101958153
3388634,101985861
3518002,101995689
3386238,101985869
3389325,101985871
3517987,101995703
3407178,101985875
3517986,101995705
3399482,101981635
3388739,101985891
3396328,101984649
3517981,101995709
3800562,101995717
3396975,101981661
6317867,101985909
3393213,101985911
3405569,101985913
3518020,101992011
3518020,101992015
3518117,101995673
3518538,101992021
3517991,101995699
3518129,101995665
3827219,101992035
3470695,101971747
3516030,101992039
3801837,101995707
3817790,101992065
3817933,101992055
3817791,101992069
3389591,101983057
3532878,101995679
3516049,101992061
6316857,101962261
5359623,85927793
3467318,101962271
3396813,101985981
3471286,101962273
3452495,101959523
3459565,101962279
5324722,85926073
3461815,101962283
3387169,101977757
3455070,101958167
3517519,101992333
6317524,101962289
3471847,101962291
3994863,101994125
6316295,101962293
3471485,101958071
3464063,101959525
6316332,101959527
3470867,101959529
8437616,101971795
3444830,101959531
3452138,101959537
3827228,101992027
3517989,101995701
3461569,101959541
6317626,101959549
3517517,101992335
3470671,101976329
3467876,101976331
3517514,101992337
4014938,101994133
3517454,101992339
3517424,101992341
6317505,101965157
3393288,101985985
4014742,101993007
3516050,101992087
3403017,101985997
6318172,101967401
3445000,101972101
3517362,101992353
5559753,85926077
3473232,101972107
3518119,101995671
3466625,101972119
3401395,101977775
3396204,101977787
3451290,101965169
3456983,101962025
3460087,101961179
3457076,101962027
6317755,101961183
3452648,101967407
6317727,101967409
3451176,101967411
3471859,101962029
3455093,101967423
3388153,101989327
3450486,101964235
3456750,101958113
3461954,101964241
3517669,101995833
3464184,101964255
3517668,101995835
3464184,101964257
3460165,101961187
3470272,101961191
3517664,101995843
3517658,101995845
3404026,101977801
3470041,101959069
3404296,101977805
3406214,101977809
6318500,101972137
8470665,101977827
3465598,101990073
3446783,101960061
3385317,101977085
3517272,101995847
3817809,101992121
6318867,101959553
6317305,101959555
7176017,85926983
6316578,101959557
3452900,101958157
3447656,101959559
3471422,101959071
5375883,85927591
3445254,101971091
3453954,101973061
5399616,85925599
4017837,101994023
3460529,101969083
4017249,101994019
3399727,101983117
5569043,85926081
3462580,101964049
4019764,101994025
5550421,85930277
5421126,85930283
3449216,101976097
3448440,101976113
3460954,101966179
3449061,101966189
3982098,101992045
5402778,85926761
6316968,101967433
5417598,85929457
3463584,101972177
3471221,101966195
5415826,85929461
3393787,101984651
3401333,101970431
3386165,101984663
5564893,85927687
5364482,85926993
5418493,85929465
3460546,101977057
3982121,101992099
6316641,101967441
3459219,101972095
3454157,101965191
3392105,101981671
3447834,101980037
3527179,101995663
3461943,101962295
5436117,85930555
3461052,101959087
3466970,101968089
3390570,101974051
7777010,101968097
3457908,101984691
3449112,101958143
3461494,101966029
3456107,101968099
5364051,85926997
4021858,101994033
3453717,101981125
3460602,101966033
3397019,101986131
3399247,101985119
6317287,101961019
6316428,101961017
6316663,101963029
3458080,101963035
3460880,101969057
3449831,101976419
3405279,101976423
3397857,101975405
3385904,101975407
3469333,101981081
3466669,101973463
6318014,101959563
6318716,101959565
6317680,101959567
5425926,85930563
5408132,85925807
3469194,101959571
6317116,101959575
6318746,101959577
5377389,85925811
3456127,101960563
5384515,85925803
6317957,101960565
3467791,101960569
5573042,85926765
3458214,101983591
3463943,101988377
6318323,101959579
8465023,101974427
7261437,85925827
3517292,101992357
6318203,101959581
5342512,85925901
6318688,101959583
6318046,101959593
5380537,85926201
7260952,85926301
5405545,85926769
5394279,85926503
3447517,101973495
3457569,101976137
3517250,101995869
5408951,85926775
3517245,101995877
3472278,101967451
3801642,101995879
3457693,101967459
6317757,101967465
3397500,101971819
3456737,101971843
3464598,101960571
3452528,101971847
3463865,101960573
3517244,101995881
8477584,101964071
3517230,101995887
3517227,101995889
3461878,101958203
3444848,101959595
6316711,101959597
5438213,85930439
8469376,101989361
3517223,101995891
5337551,85928303
8465205,101977853
5560962,85926701
5402961,85928501
5361298,85928671
5578683,85929101
6318187,101967473
5325256,85927701
5365945,85928683
3453782,101967477
3479321,101989397
3447717,101958205
3444909,101967483
5573576,85927301
5576064,85928901
3453605,101968147
5420934,85929901
3395825,101986635
3466296,101967491
3468047,101969113
3451102,101967495
6316559,101967501
3448135,101967505
3470069,101980033
6316411,101961023
5415028,85929807
5579368,85929677
5416787,85929683
3410868,101976425
3386591,101976427
3458079,101967509
5422534,85929591
5414083,85928749
3455545,101960187
3460261,101967523
5416516,85928755
3461914,101958073
3473202,101969115
5369881,85927259
5328724,85927269
3466495,101977869
5345071,85928331
3466440,101971265
3456204,101969123
3465904,101989059
5443370,85930225
3516296,101993039
5357731,85928261
5427705,85929689
6318385,101964065
3461994,101963125
3445993,101968233
5367721,85926601
3449532,101977939
3453090,101977943
5357755,85928267
3472198,101990011
5564132,85927027
5416606,85928745
3985888,101994097
3389335,101984727
3401902,101983055
3461110,101960579
3452982,101960585
3397866,101970471
3388913,101979357
5322636,85928101
3533475,101993221
3523415,101993223
5412347,85929235
3448238,101988407
5372242,85928687
5375482,85928695
3447259,101965199
3460896,101963461
6318417,101967217
3454763,101965219
3454763,101965223
5443206,85929523
3450561,101968109
3447586,101965229
5577531,85929625
3463761,101960007
3396286,101970483
3465320,101965235
5369690,85927403
5433349,85929413
3450269,101967529
3472379,101967535
6316913,101967539
3454632,101967545
3455337,101967547
3457092,101958127
5427796,85928739
3457967,101967555
6316945,101967559
3392854,101986663
3399316,101986667
3393931,101986669
3467718,101968187
3470871,101961193
6318072,101961203
6316896,101961209
6318543,101959225
3457817,101959599
3448479,101959603
6318645,101959607
3463187,101959609
6316743,101959611
6317223,101959613
5336185,85928239
3465480,101963191
3470292,101961215
3456277,101961223
3827027,101992053
6318212,101962127
3471783,101964297
3762701,101995895
3517222,101995897
3446061,101959257
3517220,101995899
3517213,101995907
3468789,101962147
8450129,101985337
3517210,101995909
3385583,101979377
3447927,101959617
3465644,101966197
3405967,101979381
3392254,101979383
4000900,101994029
6316798,101959619
3465644,101966199
5423908,85929817
3388372,101979385
3517208,101995915
3517951,101995755
8440785,101976431
3517206,101995917
6318551,101959093
3456114,101959629
5559575,85928579
3456868,101959635
3404362,101987537
3451706,101968267
3454675,101959637
3448646,101976447
3517728,101991135
3461513,101968271
3452241,101959639
3461513,101968273
3404602,101976457
7260733,85926921
3408171,101976459
3384870,101987547
3391882,101987549
3391147,101987553
5346413,85925831
3466120,101973511
3472475,101959275
3459146,101973523
8437610,101985551
3827382,101991137
3404086,101984761
5579737,85929119
3401114,101984777
3392506,101984781
3451008,101984791
3401886,101984795
3404706,101984797
3453897,101962313
3462549,101958139
3448622,101960587
3469367,101963469
6318977,101960589
3450200,101963477
6316737,101959645
3461461,101963481
5577592,85929071
3456232,101963485
3470680,101959651
6318790,101959655
5577690,85929077
7261259,85926419
3464075,101959661
6317315,101962315
3460892,101962317
3470887,101960403
3403631,101973539
3386487,101970507
3478424,101958207
5359453,85928183
3470687,101958211
5353058,85928187
4014338,101994137
6316895,101959351
4005370,101994141
7315210,85928491
6316339,101977433
5566703,85927087
6316329,101958081
6318744,101961145
6317780,101961147
3392612,101972833
3471068,101973571
3389651,101973575
3516035,101993227
3445824,101968277
3529951,101993235
3391114,101986689
8465015,101974507
5412887,85930217
3407947,101986693
3388831,101977529
3514437,101993237
8469926,101974523
3533020,101993239
3460836,101968287
3461406,101968293
3523247,101993243
3530519,101993245
3385917,101986741
3530523,101993249
3389523,101982991
3465038,101961233
3455478,101958197
4015683,101992285
3448300,101965141
8470000,101974553
3448553,101974555
3445679,101958221
8465013,101974561
8469978,101974567
6317640,101974569
3453412,101958223
6316294,101958225
3460629,101958227
3459847,101958231
3472638,101958233
3452179,101958235
6318885,101958239
3449340,101958241
5433549,85930463
6317327,101958247
6316731,101959383
3457562,101958253
3449936,101958259
6317978,101958265
6316579,101958267
4005143,101994013
5420885,85930079
3407819,101969157
3517806,101995789
3448525,101967279
6318880,101967289
6316962,101967297
8470113,101974587
3462585,101972969
3456758,101972971
6317060,101958289
3449124,101958293
8469950,101974591
3448450,101958295
5578099,85929161
3468226,101962217
6318825,101962221
3460648,101962207
3472339,101962227
3445604,101962213
5573817,85926085
6318747,101962319
3460149,101960497
6316359,101960503
5570171,85926095
8472380,101984403
5398231,85926747
3392721,101984439
3480694,101984433
5443005,85929177
5440032,85929173
5443210,85929179
5414591,85929181
3428994,101958297
6318908,101958357
3450965,101958359
6316781,101958367
6317889,101958371
5437266,85929191
5412396,85929195
3453518,101964317
3405364,101980499
3452457,101964335
6317036,101958373
6318572,101958375
6316721,101958379
6318975,101958383
3464060,101958385
3470113,101958387
3446309,101958389
3472680,101958391
6316790,101967343
3517655,101992301
3517653,101992303
3387087,101986563
3446116,101984501
6316582,101967385
3985710,101994035
3988449,101993101
3984076,101993113
6318141,101988479
6317942,101960591
5374222,85925823
3467316,101960453
3456202,101962237
8465018,101974593
3827341,101993251
3526883,101993253
5432410,85929869
6317819,101988487
6317782,101988489
3463136,101988511
3456147,101966155
5378481,85927657
3827380,101991139
3532497,101991149
5399249,85926751
5420328,85929203
8465199,101974663
3389328,101976467
3389326,101976485
3389533,101976493
3480628,101984513
5361119,85926971
5378870,85927971
3447676,101959417
8437760,101984627
5437682,85928791
3661987,101969497
5435047,85928799
3517801,101995797
5429032,85929241
3517784,101995807
3472969,101965261
3461580,101965269
3451171,101983619
3448221,101965273
3801201,101995813
3801590,101995799
3517727,101995819
3801609,101995825
3517671,101995829
3517725,101995823
3406867,101983453
3827038,101993133
3532617,101993135
3827030,101993131
5375034,85925815
3517832,101993151
3517399,101993147
3817614,101993159
3403595,101971679
3993857,101993165
4018599,101993167
3533037,101993171
3827253,101993179
5412822,85929199
3518328,101993183
3533033,101993197
3517788,101995805
3518514,101993199
3533378,101993201
3817754,101993213
3817755,101993215
3817746,101993205
3817626,101993161
3517288,101993153
5568168,85928559
3395484,101987511
3394917,101984821
3406680,101984829
5442346,85929175
3386868,101984831
4013706,101992287
3517289,101992359
3448536,101970517
5568592,85927061
3801185,101992309
3397705,101987489
3517536,101992317
3517533,101992319
3519249,101993187
3467137,101959663
7276355,85927001
3469722,101959675
6318818,101959681
3454859,101959683
6318588,101959421
6318796,101959687
6318986,101959423
3461482,101959427
6318963,101959431
6318008,101959435
6318849,101959445
6317072,101959447
3464038,101959453
6317247,101959451
3447423,101959441
3451103,101959459
6318544,101959463
3447545,101959465
6318359,101959469
6317656,101959457
3467861,101959485
3456754,101959491
3464045,101959501
6317119,101959495
3517525,101992331
3532899,101993163
3454857,101959505
6317221,101963335
3396264,101983517
6316442,101963339
3403978,101976517
5432223,85930195
3468802,101968351
5330106,85927771
5347884,85927775
5349876,85927781
3470003,101968359
3464073,101959691
3459397,101968379
4004116,101994163
4003582,101994167
4008440,101994169
5374275,85926389
3473252,101963373
3473252,101963375
6316767,101963389
5427299,85930189
3459135,101963407
3444997,101968411
3468899,101968417
3462290,101968429
3515463,101991165
3463258,101963437
3447998,101963443
3451704,101968447
5327003,85927759
5416412,85930199
3532803,101993155
3453171,101968463
3448403,101968471
3469312,101968485
3471399,101968487
3459488,101968489
8260218,101987579
3448660,101960529
6317477,101960527
3469538,101960533
3446674,101960535
6318742,101960543
6318901,101960549
6317482,101960551
6318136,101960555
3466537,101960531
3464168,101980605
3532624,101993137
3468947,101980607
3467122,101983633
3445510,101983639
3400843,101980617
3460224,101983647
3400669,101984837
3465655,101983649
3404579,101980623
3405123,101984853
3462444,101980639
3464122,101981739
3454216,101980653
3457140,101980659
3449665,101980661
3388001,101981777
3468128,101970561
3456612,101970563
3465983,101970577
3459269,101970581
5435464,85929187
3458256,101970591
3456575,101973451
8432496,101977751
5432776,85930545
3388262,101976537
3402339,101976539
3399569,101981837
3407515,101976557
3394977,101985865
3405319,101976575
3407454,101985881
3467930,101981857
3470997,101981649
3404172,101985907
3517736,101995815
3466037,101971741
8440896,101971751
5388858,85926381
3397540,101985971
3466900,101962263
3385480,101985979
3472271,101971767
